Timestamp,CPU_Usage,Memory_Usage,Disk_IO,Network_IO,Workload_Type,User_ID,Anomaly_Label
2025-07-01 23:53:00,26.64,56.0,6.25,7.11,Database_Query,user_3,0
2025-07-01 23:54:00,25.62,44.42,14.99,23.39,Video_Streaming,user_3,0
2025-07-01 23:55:00,23.85,50.61,3.11,3.8,Database_Query,user_3,0
2025-07-01 23:56:00,40.0,47.45,18.1,3.93,Database_Query,user_3,0
2025-07-01 23:57:00,24.3,37.13,11.56,23.47,Video_Streaming,user_3,0
2025-07-01 23:58:00,41.54,42.19,7.7,23.67,Video_Streaming,user_3,0
2025-07-01 23:59:00,27.86,30.71,12.84,24.62,Video_Streaming,user_3,0
2025-07-01 00:00:00,24.99,38.94,4.11,5.66,Web_Service,user_4,0
2025-07-01 00:01:00,9.5,52.67,12.48,5.36,Database_Query,user_4,0
2025-07-01 00:02:00,36.11,59.99,5.17,4.06,Database_Query,user_4,0
2025-07-01 00:03:00,33.6,36.0,5.96,4.67,Database_Query,user_4,0
2025-07-01 00:04:00,45.46,33.01,7.14,2.61,Database_Query,user_4,0
2025-07-01 00:05:00,35.56,36.91,14.23,3.2,Database_Query,user_4,0
2025-07-01 00:06:00,36.24,46.77,15.18,3.84,Web_Service,user_4,0
2025-07-01 00:07:00,50.39,52.67,6.02,20.71,Video_Streaming,user_4,0
2025-07-01 00:08:00,4.7,27.57,7.37,18.27,Video_Streaming,user_4,0
2025-07-01 00:09:00,38.78,27.68,11.25,4.06,Web_Service,user_4,0
2025-07-01 00:10:00,88.93,35.3,15.48,3.8,Crypto_Mining,user_4,1
2025-07-01 00:11:00,28.17,73.67,23.39,4.03,Backup,user_4,0
2025-07-01 00:12:00,11.77,75.56,21.55,5.5,Backup,user_4,0
2025-07-01 00:13:00,4.68,45.66,8.77,4.89,Web_Service,user_4,0
2025-07-01 00:14:00,33.5,43.16,12.66,3.59,Database_Query,user_4,0
2025-07-01 00:15:00,36.89,79.27,34.18,5.11,Backup,user_4,0
2025-07-01 00:16:00,25.12,34.87,10.61,4.42,Web_Service,user_4,0
2025-07-01 00:17:00,45.92,26.77,2.9,3.81,Database_Query,user_4,0
2025-07-01 00:18:00,46.27,40.21,1.94,3.97,Database_Query,user_4,0
2025-07-01 00:19:00,25.67,82.84,44.35,4.47,Backup,user_4,0
2025-07-01 00:20:00,24.28,20.71,7.62,4.53,Web_Service,user_4,0
2025-07-01 00:21:00,36.46,44.83,13.48,4.23,Database_Query,user_4,0
2025-07-01 00:22:00,19.33,33.75,7.3,3.33,Database_Query,user_4,0
2025-07-01 00:23:00,45.77,34.95,4.55,5.65,Web_Service,user_4,0
2025-07-01 00:24:00,52.56,42.15,1.94,7.56,Database_Query,user_4,0
2025-07-01 00:25:00,1.51,39.25,14.95,5.11,Database_Query,user_4,0
2025-07-01 00:26:00,36.81,55.56,15.09,29.28,Video_Streaming,user_4,0
2025-07-01 00:27:00,21.31,37.69,10.31,4.92,Web_Service,user_4,0
2025-07-01 00:28:00,23.61,48.47,5.7,4.16,Database_Query,user_4,0
2025-07-01 00:29:00,27.99,53.28,11.46,19.63,Video_Streaming,user_4,0
2025-07-01 00:30:00,4.29,36.24,8.63,4.53,Web_Service,user_4,0
2025-07-01 00:31:00,32.71,49.48,10.46,6.35,Web_Service,user_4,0
2025-07-01 00:32:00,35.53,42.72,8.65,4.35,Database_Query,user_4,0
2025-07-01 00:33:00,18.51,45.18,3.29,18.55,Video_Streaming,user_4,0
2025-07-01 00:34:00,86.5,34.83,6.31,5.22,Crypto_Mining,user_4,1
2025-07-01 00:35:00,33.2,29.26,9.13,4.99,Database_Query,user_4,0
2025-07-01 00:36:00,78.63,32.07,7.22,4.55,Crypto_Mining,user_4,0
2025-07-01 00:37:00,81.26,23.8,11.71,5.89,Crypto_Mining,user_4,1
2025-07-01 00:38:00,32.64,44.21,13.25,3.77,Database_Query,user_4,0
2025-07-01 00:39:00,93.72,39.74,8.72,4.6,Crypto_Mining,user_4,1
2025-07-01 00:40:00,19.68,17.15,11.13,6.88,Database_Query,user_4,0
2025-07-01 00:41:00,31.67,32.68,11.99,5.79,Database_Query,user_4,0
2025-07-01 00:42:00,31.97,37.68,9.25,5.59,Database_Query,user_4,0
2025-07-01 00:43:00,30.67,13.76,2.59,20.79,Video_Streaming,user_4,0
2025-07-01 00:44:00,27.96,40.62,2.05,5.69,Database_Query,user_4,0
2025-07-01 00:45:00,34.3,33.46,11.12,20.34,Video_Streaming,user_4,0
2025-07-01 00:46:00,90.49,56.57,14.08,5.17,Crypto_Mining,user_4,1
2025-07-01 00:47:00,83.25,29.45,9.8,4.41,Crypto_Mining,user_4,1
2025-07-01 00:48:00,29.95,54.76,8.83,16.03,Video_Streaming,user_4,0
2025-07-01 00:49:00,81.36,29.08,14.27,5.9,Crypto_Mining,user_4,1
2025-07-01 00:50:00,86.58,15.8,13.9,4.94,Crypto_Mining,user_4,1
2025-07-01 00:51:00,28.43,41.42,8.4,26.98,Video_Streaming,user_4,0
2025-07-01 00:52:00,31.71,35.76,14.71,4.67,Web_Service,user_4,0
2025-07-01 00:53:00,26.71,26.92,14.65,21.56,Video_Streaming,user_4,0
2025-07-01 00:54:00,35.7,46.21,10.15,2.34,Database_Query,user_4,0
2025-07-01 00:55:00,22.47,48.11,8.73,23.0,Video_Streaming,user_4,0
2025-07-01 00:56:00,46.83,36.9,7.59,16.4,Video_Streaming,user_4,0
2025-07-01 00:57:00,25.88,47.39,14.59,5.56,Web_Service,user_4,0
2025-07-01 00:58:00,88.16,31.92,9.78,3.48,Crypto_Mining,user_4,1
2025-07-01 00:59:00,27.76,46.69,9.67,5.72,Database_Query,user_4,0
2025-07-01 01:00:00,88.7,45.34,10.98,4.1,Crypto_Mining,user_4,1
2025-07-01 01:01:00,39.0,25.26,22.57,6.19,Web_Service,user_4,0
2025-07-01 01:02:00,48.43,40.06,16.01,5.28,Web_Service,user_4,0
2025-07-01 01:03:00,17.08,35.86,11.88,5.69,Web_Service,user_4,0
2025-07-01 01:04:00,33.6,30.15,12.28,5.17,Web_Service,user_4,0
2025-07-01 01:05:00,86.04,17.63,22.56,4.98,Crypto_Mining,user_4,1
2025-07-01 01:06:00,88.71,34.79,7.23,5.8,Crypto_Mining,user_4,1
2025-07-01 01:07:00,26.88,60.31,11.12,19.14,Video_Streaming,user_4,0
2025-07-01 01:08:00,35.27,31.49,12.57,21.61,Video_Streaming,user_4,0
2025-07-01 01:09:00,46.72,50.71,6.08,2.45,Web_Service,user_4,0
2025-07-01 01:10:00,29.54,91.11,35.45,4.88,Backup,user_4,0
2025-07-01 01:11:00,24.55,52.91,10.74,4.12,Web_Service,user_4,0
2025-07-01 01:12:00,42.59,52.7,6.49,2.71,Web_Service,user_4,0
2025-07-01 01:13:00,25.04,80.42,34.16,4.35,Backup,user_4,0
2025-07-01 01:14:00,33.57,31.59,1.36,4.26,Web_Service,user_4,0
2025-07-01 01:15:00,49.36,33.73,13.05,5.16,Database_Query,user_4,0
2025-07-01 01:16:00,15.21,38.58,7.11,5.41,Database_Query,user_4,0
2025-07-01 01:17:00,48.26,30.92,7.38,4.27,Database_Query,user_4,0
2025-07-01 01:18:00,1.77,85.49,42.59,6.57,Backup,user_4,0
2025-07-01 01:19:00,80.09,64.23,16.81,5.19,Crypto_Mining,user_4,1
2025-07-01 01:20:00,32.13,40.66,2.58,27.34,Video_Streaming,user_4,0
2025-07-01 01:21:00,46.74,37.75,17.62,19.97,Video_Streaming,user_4,0
2025-07-01 01:22:00,28.53,31.43,-0.39,5.57,Database_Query,user_4,0
2025-07-01 01:23:00,19.22,55.1,16.29,5.59,Web_Service,user_4,0
2025-07-01 01:24:00,40.73,20.29,15.33,19.28,Video_Streaming,user_4,0
2025-07-01 01:25:00,23.15,78.69,30.71,3.93,Backup,user_4,0
2025-07-01 01:26:00,17.1,51.99,12.37,5.18,Database_Query,user_4,0
2025-07-01 01:27:00,32.71,28.4,15.38,20.61,Video_Streaming,user_4,0
2025-07-01 01:28:00,48.55,25.51,19.0,5.2,Database_Query,user_4,0
2025-07-01 01:29:00,19.85,41.7,15.55,3.73,Web_Service,user_4,0
2025-07-01 01:30:00,41.13,29.52,6.52,5.26,Web_Service,user_4,0
2025-07-01 01:31:00,25.57,33.7,5.11,4.9,Database_Query,user_4,0
2025-07-01 01:32:00,87.36,34.39,15.13,4.8,Crypto_Mining,user_4,1
2025-07-01 01:33:00,84.59,27.03,10.8,4.42,Crypto_Mining,user_4,1
2025-07-01 01:34:00,35.93,34.11,10.16,4.9,Database_Query,user_4,0
2025-07-01 01:35:00,38.48,30.5,10.46,3.19,Web_Service,user_4,0
2025-07-01 01:36:00,91.29,45.91,4.42,4.65,Crypto_Mining,user_4,1
2025-07-01 01:37:00,37.13,46.91,6.83,4.48,Database_Query,user_4,0
2025-07-01 01:38:00,83.6,45.61,9.82,4.2,Crypto_Mining,user_4,1
2025-07-01 01:39:00,47.84,31.04,7.08,3.82,Web_Service,user_4,0
2025-07-01 01:40:00,16.25,51.38,15.84,23.61,Video_Streaming,user_4,0
2025-07-01 01:41:00,35.1,44.78,7.64,5.22,Database_Query,user_4,0
2025-07-01 01:42:00,25.95,51.77,11.9,3.69,Database_Query,user_4,0
2025-07-01 01:43:00,31.19,77.23,46.89,6.66,Backup,user_4,0
2025-07-01 01:44:00,20.72,43.3,13.02,13.28,Video_Streaming,user_4,0
2025-07-01 01:45:00,44.31,51.66,12.69,3.57,Web_Service,user_4,0
2025-07-01 01:46:00,27.4,23.17,9.24,5.84,Database_Query,user_4,0
2025-07-01 01:47:00,17.92,33.36,6.49,22.63,Video_Streaming,user_4,0
2025-07-01 01:48:00,11.4,32.38,1.14,5.93,Web_Service,user_4,0
2025-07-01 01:49:00,32.07,41.86,19.58,5.91,Database_Query,user_4,0
2025-07-01 01:50:00,32.59,54.53,10.48,4.88,Database_Query,user_4,0
2025-07-01 01:51:00,25.28,44.89,5.33,14.78,Video_Streaming,user_4,0
2025-07-01 01:52:00,26.92,30.18,7.12,4.22,Database_Query,user_4,0
2025-07-01 01:53:00,24.96,40.72,11.23,17.5,Video_Streaming,user_4,0
2025-07-01 01:54:00,28.89,53.55,9.05,21.02,Video_Streaming,user_4,0
2025-07-01 01:55:00,33.07,36.23,7.15,4.55,Web_Service,user_4,0
2025-07-01 01:56:00,35.66,57.93,6.7,16.41,Video_Streaming,user_4,0
2025-07-01 01:57:00,49.22,80.09,19.39,4.72,Backup,user_4,0
2025-07-01 01:58:00,79.71,41.88,1.49,4.06,Crypto_Mining,user_4,0
2025-07-01 01:59:00,24.42,28.65,6.34,5.66,Web_Service,user_4,0
2025-07-01 02:00:00,40.1,53.1,15.19,6.04,Database_Query,user_4,0
2025-07-01 02:01:00,89.17,36.62,10.7,4.58,Crypto_Mining,user_4,1
2025-07-01 02:02:00,34.18,49.85,11.96,5.88,Web_Service,user_4,0
2025-07-01 02:03:00,34.33,46.67,2.41,3.92,Web_Service,user_4,0
2025-07-01 02:04:00,26.11,45.77,10.41,3.06,Database_Query,user_4,0
2025-07-01 02:05:00,32.46,43.96,11.11,5.52,Web_Service,user_4,0
2025-07-01 02:06:00,28.66,20.49,13.48,5.17,Web_Service,user_4,0
2025-07-01 02:07:00,45.96,34.55,5.01,3.76,Database_Query,user_4,0
2025-07-01 02:08:00,40.57,43.14,9.17,4.35,Web_Service,user_4,0
2025-07-01 02:09:00,29.72,30.23,2.76,18.54,Video_Streaming,user_4,0
2025-07-01 02:10:00,31.86,25.3,16.01,5.91,Database_Query,user_4,0
2025-07-01 02:11:00,28.99,35.6,11.24,20.84,Video_Streaming,user_4,0
2025-07-01 02:12:00,28.69,34.33,10.6,18.97,Video_Streaming,user_4,0
2025-07-01 02:13:00,26.65,27.31,-1.76,4.06,Web_Service,user_4,0
2025-07-01 02:14:00,21.3,54.19,0.76,5.45,Database_Query,user_4,0
2025-07-01 02:15:00,27.98,64.22,12.3,6.7,Database_Query,user_4,0
2025-07-01 02:16:00,25.39,65.46,23.85,5.68,Backup,user_4,0
2025-07-01 02:17:00,26.91,40.82,20.15,3.71,Database_Query,user_4,0
2025-07-01 02:18:00,83.14,46.39,6.54,5.01,Crypto_Mining,user_4,1
2025-07-01 02:19:00,25.73,43.11,12.56,5.59,Web_Service,user_4,0
2025-07-01 02:20:00,24.82,81.7,6.88,5.84,Backup,user_4,0
2025-07-01 02:21:00,28.65,52.54,9.5,4.8,Database_Query,user_4,0
2025-07-01 02:22:00,33.08,48.09,11.59,7.89,Web_Service,user_4,0
2025-07-01 02:23:00,33.37,55.79,9.25,23.4,Video_Streaming,user_4,0
2025-07-01 02:24:00,26.67,85.89,30.4,4.06,Backup,user_4,0
2025-07-01 02:25:00,28.72,24.26,20.03,26.32,Video_Streaming,user_4,0
2025-07-01 02:26:00,90.64,46.36,15.95,5.29,Crypto_Mining,user_4,1
2025-07-01 02:27:00,40.77,52.15,-1.3,4.4,Web_Service,user_4,0
2025-07-01 02:28:00,28.77,29.7,19.53,2.78,Database_Query,user_4,0
2025-07-01 02:29:00,31.21,43.64,10.73,24.99,Video_Streaming,user_4,0
2025-07-01 02:30:00,11.62,54.04,11.02,27.03,Video_Streaming,user_4,0
2025-07-01 02:31:00,46.34,74.79,24.15,4.09,Backup,user_4,0
2025-07-01 02:32:00,3.3,85.5,14.62,7.17,Backup,user_4,0
2025-07-01 02:33:00,37.95,51.18,9.8,5.08,Database_Query,user_4,0
2025-07-01 02:34:00,23.48,41.16,1.23,5.32,Web_Service,user_4,0
2025-07-01 02:35:00,89.65,38.86,5.69,3.46,Crypto_Mining,user_4,1
2025-07-01 02:36:00,86.76,26.57,16.71,4.45,Crypto_Mining,user_4,1
2025-07-01 02:37:00,47.83,34.37,6.86,4.87,Web_Service,user_4,0
2025-07-01 02:38:00,26.98,40.02,13.61,20.97,Video_Streaming,user_4,0
2025-07-01 02:39:00,45.66,46.21,17.25,4.82,Web_Service,user_4,0
2025-07-01 02:40:00,34.6,49.89,10.98,2.92,Web_Service,user_4,0
2025-07-01 02:41:00,84.99,24.94,5.11,5.34,Crypto_Mining,user_4,1
2025-07-01 02:42:00,25.9,39.42,8.02,4.18,Web_Service,user_4,0
2025-07-01 02:43:00,28.53,46.19,1.78,4.98,Database_Query,user_4,0
2025-07-01 02:44:00,27.74,29.23,7.39,5.24,Web_Service,user_4,0
2025-07-01 02:45:00,12.29,50.09,5.22,4.76,Web_Service,user_4,0
2025-07-01 02:46:00,13.34,52.46,11.69,14.06,Video_Streaming,user_4,0
2025-07-01 02:47:00,36.71,29.49,8.1,19.16,Video_Streaming,user_4,0
2025-07-01 02:48:00,37.51,38.32,16.15,4.59,Database_Query,user_4,0
2025-07-01 02:49:00,31.79,32.35,16.39,5.21,Database_Query,user_4,0
2025-07-01 02:50:00,80.23,49.66,15.35,6.04,Crypto_Mining,user_4,1
2025-07-01 02:51:00,32.9,31.93,9.77,23.06,Video_Streaming,user_4,0
2025-07-01 02:52:00,87.8,49.18,3.71,6.1,Crypto_Mining,user_4,1
2025-07-01 02:53:00,18.45,39.62,8.35,23.93,Video_Streaming,user_4,0
2025-07-01 02:54:00,30.01,21.34,8.07,21.78,Video_Streaming,user_4,0
2025-07-01 02:55:00,85.3,32.32,7.29,4.59,Crypto_Mining,user_4,1
2025-07-01 02:56:00,29.81,34.1,11.41,26.95,Video_Streaming,user_4,0
2025-07-01 02:57:00,38.26,39.75,17.35,5.78,Web_Service,user_4,0
2025-07-01 02:58:00,24.04,32.4,1.1,5.27,Database_Query,user_4,0
2025-07-01 02:59:00,40.23,49.07,12.52,4.32,Database_Query,user_4,0
2025-07-01 03:00:00,17.65,55.53,11.07,28.77,Video_Streaming,user_4,0
2025-07-01 03:01:00,92.25,47.66,13.29,3.39,Crypto_Mining,user_4,1
2025-07-01 03:02:00,25.69,39.12,15.43,4.64,Web_Service,user_4,0
2025-07-01 03:03:00,34.75,50.07,2.0,5.06,Database_Query,user_4,0
2025-07-01 03:04:00,85.7,36.7,4.99,7.06,Crypto_Mining,user_4,1
2025-07-01 03:05:00,40.34,38.08,5.45,3.45,Web_Service,user_4,0
2025-07-01 03:06:00,28.36,44.26,14.09,4.81,Web_Service,user_4,0
2025-07-01 03:07:00,17.39,42.58,14.23,5.0,Database_Query,user_4,0
2025-07-01 03:08:00,38.22,21.47,10.58,4.52,Database_Query,user_4,0
2025-07-01 03:09:00,31.12,55.11,11.79,4.9,Database_Query,user_4,0
2025-07-01 03:10:00,10.5,44.5,22.94,6.36,Web_Service,user_4,0
2025-07-01 03:11:00,41.94,54.31,8.82,5.16,Web_Service,user_4,0
2025-07-01 03:12:00,20.93,43.75,7.92,5.17,Web_Service,user_4,0
2025-07-01 03:13:00,34.35,45.5,14.46,5.35,Database_Query,user_4,0
2025-07-01 03:14:00,34.03,40.16,14.19,28.05,Video_Streaming,user_4,0
2025-07-01 03:15:00,27.1,45.71,8.37,4.3,Database_Query,user_4,0
2025-07-01 03:16:00,19.76,82.34,35.22,6.48,Backup,user_4,0
2025-07-01 03:17:00,39.33,36.47,6.87,4.72,Database_Query,user_4,0
2025-07-01 03:18:00,39.36,52.79,9.51,4.92,Database_Query,user_4,0
2025-07-01 03:19:00,19.09,54.38,11.79,13.18,Video_Streaming,user_4,0
2025-07-01 03:20:00,23.42,56.37,13.05,4.26,Web_Service,user_4,0
2025-07-01 03:21:00,41.32,72.55,37.24,6.43,Backup,user_4,0
2025-07-01 03:22:00,31.36,54.17,11.76,7.42,Database_Query,user_4,0
2025-07-01 03:23:00,22.19,75.62,36.82,4.79,Backup,user_4,0
2025-07-01 03:24:00,32.08,15.41,10.47,4.03,Database_Query,user_4,0
2025-07-01 03:25:00,14.93,73.74,40.89,4.78,Backup,user_4,0
2025-07-01 03:26:00,13.4,36.13,1.55,3.39,Web_Service,user_4,0
2025-07-01 03:27:00,36.08,74.03,52.34,6.28,Backup,user_4,0
2025-07-01 03:28:00,18.61,33.75,12.57,5.12,Database_Query,user_4,0
2025-07-01 03:29:00,28.15,45.39,6.53,2.76,Database_Query,user_4,0
2025-07-01 03:30:00,28.33,58.01,7.54,20.12,Video_Streaming,user_4,0
2025-07-01 03:31:00,37.51,20.31,18.78,5.49,Database_Query,user_4,0
2025-07-01 03:32:00,37.54,32.61,11.45,17.48,Video_Streaming,user_4,0
2025-07-01 03:33:00,48.15,34.03,15.29,5.35,Database_Query,user_4,0
2025-07-01 03:34:00,31.32,23.01,3.93,6.86,Database_Query,user_4,0
2025-07-01 03:35:00,24.6,80.14,32.34,3.51,Backup,user_4,0
2025-07-01 03:36:00,33.52,20.33,6.96,22.88,Video_Streaming,user_4,0
2025-07-01 03:37:00,90.73,29.01,12.85,5.76,Crypto_Mining,user_4,1
2025-07-01 03:38:00,82.16,30.76,16.78,5.79,Crypto_Mining,user_4,1
2025-07-01 03:39:00,29.01,44.83,13.9,3.97,Database_Query,user_4,0
2025-07-01 03:40:00,85.58,31.16,4.57,5.95,Crypto_Mining,user_4,1
2025-07-01 03:41:00,37.95,45.06,18.12,4.69,Database_Query,user_4,0
2025-07-01 03:42:00,24.03,34.52,8.34,4.9,Database_Query,user_4,0
2025-07-01 03:43:00,42.9,53.28,9.02,4.61,Web_Service,user_4,0
2025-07-01 03:44:00,22.1,22.51,6.5,4.56,Database_Query,user_4,0
2025-07-01 03:45:00,28.83,44.34,18.62,5.2,Web_Service,user_4,0
2025-07-01 03:46:00,36.53,34.91,8.3,5.97,Web_Service,user_4,0
2025-07-01 03:47:00,21.92,50.13,8.32,4.47,Database_Query,user_4,0
2025-07-01 03:48:00,29.69,33.4,10.49,6.71,Database_Query,user_4,0
2025-07-01 03:49:00,47.55,34.97,4.09,4.5,Web_Service,user_4,0
2025-07-01 03:50:00,76.72,46.34,5.53,6.46,Crypto_Mining,user_4,0
2025-07-01 03:51:00,36.84,27.4,6.96,4.41,Web_Service,user_4,0
2025-07-01 03:52:00,35.48,48.27,13.34,21.17,Video_Streaming,user_4,0
2025-07-01 03:53:00,26.94,28.13,4.1,3.16,Web_Service,user_4,0
2025-07-01 03:54:00,30.31,28.09,9.14,5.68,Web_Service,user_4,0
2025-07-01 03:55:00,19.61,50.25,6.07,3.86,Web_Service,user_4,0
2025-07-01 03:56:00,33.42,52.39,4.09,14.47,Video_Streaming,user_4,0
2025-07-01 03:57:00,31.87,45.87,12.23,4.95,Web_Service,user_4,0
2025-07-01 03:58:00,35.39,75.98,21.34,4.94,Backup,user_4,0
2025-07-01 03:59:00,25.22,40.48,16.5,27.06,Video_Streaming,user_4,0
2025-07-01 04:00:00,40.17,22.13,10.37,3.98,Web_Service,user_4,0
2025-07-01 04:01:00,14.06,32.74,6.88,15.89,Video_Streaming,user_4,0
2025-07-01 04:02:00,34.64,77.21,23.16,6.19,Backup,user_4,0
2025-07-01 04:03:00,19.43,38.42,10.74,5.86,Database_Query,user_4,0
2025-07-01 04:04:00,25.54,78.16,37.02,5.18,Backup,user_4,0
2025-07-01 04:05:00,29.16,39.7,9.83,6.3,Database_Query,user_4,0
2025-07-01 04:06:00,12.37,29.9,13.52,16.39,Video_Streaming,user_4,0
2025-07-01 04:07:00,15.97,29.07,11.39,31.72,Video_Streaming,user_4,0
2025-07-01 04:08:00,30.15,53.01,4.53,4.63,Database_Query,user_4,0
2025-07-01 04:09:00,21.49,80.8,25.58,6.87,Backup,user_4,0
2025-07-01 04:10:00,31.8,83.75,50.63,5.37,Backup,user_4,0
2025-07-01 04:11:00,38.69,42.04,14.62,5.55,Database_Query,user_4,0
2025-07-01 04:12:00,40.46,82.22,29.73,5.26,Backup,user_4,0
2025-07-01 04:13:00,24.52,33.33,1.97,15.44,Video_Streaming,user_4,0
2025-07-01 04:14:00,24.72,31.53,9.89,4.61,Database_Query,user_4,0
2025-07-01 04:15:00,32.42,42.73,17.94,17.12,Video_Streaming,user_4,0
2025-07-01 04:16:00,31.56,36.06,15.65,5.56,Web_Service,user_4,0
2025-07-01 04:17:00,31.78,38.27,15.89,22.44,Video_Streaming,user_4,0
2025-07-01 04:18:00,25.59,37.9,8.74,12.01,Video_Streaming,user_4,0
2025-07-01 04:19:00,86.94,46.62,6.09,5.38,Crypto_Mining,user_4,1
2025-07-01 04:20:00,27.62,83.39,27.2,5.46,Backup,user_4,0
2025-07-01 04:21:00,40.21,50.12,8.23,31.05,Video_Streaming,user_4,0
2025-07-01 04:22:00,31.91,42.52,13.33,28.74,Video_Streaming,user_4,0
2025-07-01 04:23:00,33.83,36.0,12.32,6.23,Web_Service,user_4,0
2025-07-01 04:24:00,25.25,13.4,-1.38,5.33,Database_Query,user_4,0
2025-07-01 04:25:00,84.07,50.97,10.0,5.03,Crypto_Mining,user_4,1
2025-07-01 04:26:00,15.05,43.05,12.82,5.18,Web_Service,user_4,0
2025-07-01 04:27:00,20.6,29.51,9.12,18.24,Video_Streaming,user_4,0
2025-07-01 04:28:00,48.71,39.95,3.65,4.04,Web_Service,user_4,0
2025-07-01 04:29:00,16.0,30.4,14.3,5.3,Web_Service,user_4,0
2025-07-01 04:30:00,23.7,44.39,9.8,4.97,Database_Query,user_4,0
2025-07-01 04:31:00,32.71,40.29,7.45,6.25,Database_Query,user_4,0
2025-07-01 04:32:00,41.36,44.34,12.37,6.61,Database_Query,user_4,0
2025-07-01 04:33:00,24.15,43.92,13.13,15.03,Video_Streaming,user_4,0
2025-07-01 04:34:00,33.01,79.72,30.92,3.61,Backup,user_4,0
2025-07-01 04:35:00,28.24,43.54,3.21,4.87,Database_Query,user_4,0
2025-07-01 04:36:00,25.65,47.93,10.32,4.89,Database_Query,user_4,0
2025-07-01 04:37:00,33.69,28.14,6.0,6.56,Web_Service,user_4,0
2025-07-01 04:38:00,32.47,44.38,9.88,3.23,Web_Service,user_4,0
2025-07-01 04:39:00,32.95,18.99,2.69,5.09,Web_Service,user_4,0
2025-07-01 04:40:00,36.79,23.02,7.34,11.87,Video_Streaming,user_4,0
2025-07-01 04:41:00,19.36,59.02,3.3,4.88,Web_Service,user_4,0
2025-07-01 04:42:00,47.39,29.66,10.2,5.62,Database_Query,user_4,0
2025-07-01 04:43:00,32.2,41.32,12.82,17.54,Video_Streaming,user_4,0
2025-07-01 04:44:00,77.04,30.83,10.68,5.48,Crypto_Mining,user_4,0
2025-07-01 04:45:00,23.39,49.87,10.88,3.71,Database_Query,user_4,0
2025-07-01 04:46:00,28.31,52.85,7.14,5.95,Database_Query,user_4,0
2025-07-01 04:47:00,25.0,27.27,8.13,5.47,Database_Query,user_4,0
2025-07-01 04:48:00,33.04,77.59,43.19,3.74,Backup,user_4,0
2025-07-01 04:49:00,26.56,18.75,12.91,19.37,Video_Streaming,user_4,0
2025-07-01 04:50:00,25.22,28.74,16.13,6.05,Database_Query,user_4,0
2025-07-01 04:51:00,83.21,46.45,18.16,4.7,Crypto_Mining,user_4,1
2025-07-01 04:52:00,81.66,20.45,8.64,5.77,Crypto_Mining,user_4,1
2025-07-01 04:53:00,22.22,28.61,13.42,4.76,Database_Query,user_4,0
2025-07-01 04:54:00,84.56,55.46,17.92,3.68,Crypto_Mining,user_4,1
2025-07-01 04:55:00,36.83,39.71,18.07,16.6,Video_Streaming,user_4,0
2025-07-01 04:56:00,25.54,35.84,5.45,23.99,Video_Streaming,user_4,0
2025-07-01 04:57:00,34.81,24.83,5.34,6.22,Database_Query,user_4,0
2025-07-01 04:58:00,20.06,51.84,10.63,14.8,Video_Streaming,user_4,0
2025-07-01 04:59:00,30.49,30.67,17.84,5.61,Web_Service,user_4,0
2025-07-01 05:00:00,46.15,39.94,6.16,5.04,Web_Service,user_4,0
2025-07-01 05:01:00,36.34,27.35,14.62,3.7,Database_Query,user_4,0
2025-07-01 05:02:00,26.96,42.23,7.63,5.2,Web_Service,user_4,0
2025-07-01 05:03:00,31.53,28.0,5.52,4.27,Web_Service,user_4,0
2025-07-01 05:04:00,20.19,36.52,-1.47,5.71,Database_Query,user_4,0
2025-07-01 05:05:00,32.51,31.75,-0.09,13.18,Video_Streaming,user_4,0
2025-07-01 05:06:00,41.99,28.51,10.46,5.63,Web_Service,user_4,0
2025-07-01 05:07:00,32.24,38.81,15.66,6.25,Database_Query,user_4,0
2025-07-01 05:08:00,34.81,47.77,13.59,3.44,Database_Query,user_4,0
2025-07-01 05:09:00,30.28,29.39,3.84,3.72,Database_Query,user_4,0
2025-07-01 05:10:00,34.22,28.19,8.1,4.75,Database_Query,user_4,0
2025-07-01 05:11:00,29.45,36.22,3.56,4.7,Web_Service,user_4,0
2025-07-01 05:12:00,26.07,40.73,1.21,17.96,Video_Streaming,user_4,0
2025-07-01 05:13:00,18.93,39.57,11.51,17.35,Video_Streaming,user_4,0
2025-07-01 05:14:00,29.98,28.64,6.84,5.87,Web_Service,user_4,0
2025-07-01 05:15:00,27.49,42.38,12.42,5.12,Web_Service,user_4,0
2025-07-01 05:16:00,28.23,77.85,44.32,5.46,Backup,user_4,0
2025-07-01 05:17:00,38.75,38.07,7.94,3.68,Web_Service,user_4,0
2025-07-01 05:18:00,33.0,64.23,5.77,20.96,Video_Streaming,user_4,0
2025-07-01 05:19:00,11.21,41.77,21.75,6.27,Database_Query,user_4,0
2025-07-01 05:20:00,26.71,50.52,8.53,5.01,Database_Query,user_4,0
2025-07-01 05:21:00,37.63,34.21,6.49,18.38,Video_Streaming,user_4,0
2025-07-01 05:22:00,29.58,39.83,2.54,5.06,Web_Service,user_4,0
2025-07-01 05:23:00,27.86,29.04,6.79,5.14,Database_Query,user_4,0
2025-07-01 05:24:00,19.6,32.09,17.35,6.74,Database_Query,user_4,0
2025-07-01 05:25:00,25.05,32.13,11.01,12.76,Video_Streaming,user_4,0
2025-07-01 05:26:00,40.98,33.48,11.42,4.6,Database_Query,user_4,0
